NS72,8,0.93125,0.953333333,0.94625,1,1,1
NS72,9,0.59,0,0.73375,0.193333333,1,1
NS72,9,0,0.073333333,0.38,0.5,1,1
NS72,9,0.2275,0.566666667,0.34625,0.593333333,1,1
NS72,9,0.3875,0.573333333,0.62125,0.606666667,1,1
NS72,9,0.13625,0.58,0.67625,0.606666667,1,1
NS72,9,0.7125,0.586666667,0.795,0.606666667,1,1
NS72,10,0.59,0,0.7275,0.213333333,1,1
NS72,10,0,0.073333333,0.85875,0.506666667,1,1
NS72,10,0.67625,0.373333333,0.7025,0.406666667,1,1
NS72,10,0.135,0.566666667,1,1,1,1
NS72,11,0.59625,0,0.725,0.18,1,1
NS72,11,0,0.073333333,0.86,0.506666667,1,1
NS72,11,0.135,0.56,1,1,1,1
NS72,11,0.9325,0.96,0.94625,1,1,1
NS72,12,0.58875,0,0.72625,0.193333333,1,1
NS72,12,0,0.066666667,0.85875,0.5,1,1
NS72,12,0.18375,0.566666667,0.2075,0.593333333,1,1
NS72,12,0.135,0.566666667,1,1,1,1
NS72,13,0.595,0,0.73125,0.193333333,1,1
NS72,13,0,0.073333333,0.85875,0.5,1,1
NS72,13,0.21,0.566666667,0.675,0.613333333,1,1
NS72,13,0.13625,0.58,1,1,1,1
NS72,13,0.9325,0.96,0.94625,1,1,1
NS72,14,0.59,0,0.73375,0.186666667,1,1
NS72,14,0,0.073333333,0.85875,0.506666667,1,1
NS72,14,0.66875,0.506666667,0.69875,0.533333333,1,1
NS72,14,0.17375,0.566666667,0.20875,0.593333333,1,1
NS72,14,0.13375,0.566666667,1,1,1,1
NS72,14,0.9325,0.96,0.94625,1,1,1
NS72,15,0.005,0,0.02,0.04,1,1
NS72,15,0.58625,0,0.7325,0.22,1,1
NS72,15,0,0.073333333,0.86,0.506666667,1,1
NS72,15,0.665,0.506666667,0.70375,0.533333333,1,1
NS72,15,0.13375,0.566666667,1,1,1,1
NS72,16,0.585,0,0.73125,0.206666667,1,1
NS72,16,0,0.066666667,0.85875,0.506666667,1,1
NS72,16,0.66875,0.506666667,0.7,0.533333333,1,1
NS72,16,0.135,0.566666667,1,1,1,1
NS72,17,0.5875,0,0.735,0.193333333,1,1
NS72,17,0,0.073333333,0.8575,0.5,1,1
NS72,17,0.2275,0.566666667,0.58625,0.606666667,1,1
NS72,17,0.59125,0.58,0.61,0.606666667,1,1
NS72,17,0.135,0.58,0.675,0.606666667,1,1
NS72,17,0.93125,0.96,0.945,1,1,1
NS72,18,0.5925,0,0.72375,0.2,1,1
NS72,18,0,0.066666667,0.85875,0.506666667,1,1
NS72,18,0.175,0.566666667,0.22375,0.593333333,1,1
NS72,18,0.135,0.566666667,1,1,1,1
NS72,19,0.595,0,0.73125,0.213333333,1,1
NS72,19,0,0.066666667,0.85875,0.506666667,1,1
NS72,19,0.6675,0.506666667,0.7075,0.533333333,1,1
NS72,19,0.13375,0.566666667,1,1,1,1
NS72,19,0.93,0.953333333,0.94625,1,1,1
NS72,20,0.585,0,0.735,0.213333333,1,1
NS72,20,0,0.073333333,0.86,0.506666667,1,1
NS72,20,0.135,0.56,1,1,1,1
NS72,20,0.13875,0.573333333,0.16125,0.593333333,1,1
NS72,20,0.93,0.953333333,0.94625,1,1,1
NS72,21,0.585,0,0.7275,0.186666667,1,1
NS72,21,0,0.073333333,0.85875,0.506666667,1,1
NS72,21,0.18375,0.566666667,0.21,0.593333333,1,1
NS72,21,0.23,0.566666667,0.625,0.606666667,1,1
NS72,21,0.1375,0.58,0.70375,0.606666667,1,1
NS72,21,0.93,0.96,0.9475,1,1,1
NS72,22,0.59,0,0.73125,0.213333333,1,1
NS72,22,0,0.073333333,0.86,0.5,1,1
NS72,22,0.145,0.566666667,0.2075,0.593333333,1,1
NS72,22,0.135,0.566666667,1,1,1,1
NS72,23,0.59125,0,0.72,0.18,1,1
NS72,23,0,0.073333333,0.86,0.506666667,1,1
NS72,23,0.135,0.566666667,1,1,1,1
NS72,23,0.93125,0.96,0.94625,1,1,1
NS72,24,0.59,0,0.73375,0.2,1,1
NS72,24,0,0.073333333,0.86,0.506666667,1,1
NS72,24,0.13375,0.506666667,0.695,0.533333333,1,1
NS72,24,0.21125,0.566666667,0.635,0.606666667,1,1
NS72,25,0.59625,0,0.73,0.193333333,1,1
NS72,25,0,0.066666667,0.8575,0.5,1,1
NS72,25,0.175,0.566666667,0.20375,0.593333333,1,1
NS72,25,0.2375,0.566666667,0.41875,0.6,1,1
NS72,25,0.45125,0.573333333,0.60625,0.606666667,1,1
NS72,25,0.13625,0.58,0.67375,0.606666667,1,1
NS72,26,0.60625,0,0.7075,0.126666667,1,1
NS72,26,0,0.066666667,0.86,0.493333333,1,1
NS72,26,0,0.153333333,0.12875,0.5,1,1
NS72,26,0.1375,0.566666667,1,1,1,1
NS72,26,0.93,0.946666667,0.9475,1,1,1
NS72,27,0.59625,0,0.725,0.173333333,1,1
NS72,27,0,0.066666667,0.86,0.5,1,1
NS72,27,0.13625,0.56,1,1,1,1
NS72,27,0.9125,0.906666667,0.94625,1,1,1
NS72,28,0.58875,0,0.725,0.22,1,1
NS72,28,0,0.073333333,0.85875,0.506666667,1,1
NS72,28,0.67625,0.38,0.70625,0.4,1,1
NS72,28,0.16875,0.566666667,0.19125,0.593333333,1,1
NS72,28,0.135,0.566666667,1,1,1,1
NS72,28,0.93125,0.96,0.94625,1,1,1
NS72,29,0.60125,0,0.7125,0.153333333,1,1
NS72,29,0,0.066666667,0.86,0.493333333,1,1
NS72,29,0,0.153333333,0.13,0.5,1,1
NS72,29,0.1375,0.56,1,1,1,1
NS72,29,0.9275,0.946666667,0.94625,1,1,1
NS72,30,0.58875,0,0.7275,0.206666667,1,1
NS72,30,0,0.073333333,0.42625,0.506666667,1,1
NS72,30,0.21125,0.566666667,0.325,0.593333333,1,1
NS72,30,0.43,0.573333333,0.605,0.606666667,1,1
NS72,30,0.135,0.58,0.67125,0.606666667,1,1
NS72,31,0.58875,0,0.72625,0.186666667,1,1
NS72,31,0,0.073333333,0.86,0.506666667,1,1
NS72,31,0.67125,0.506666667,0.7075,0.533333333,1,1
NS72,31,0.17875,0.566666667,0.22,0.593333333,1,1
NS72,31,0.1325,0.566666667,1,1,1,1
NS72,32,0.5875,0,0.73125,0.193333333,1,1
NS72,32,0,0.073333333,0.85875,0.506666667,1,1
NS72,32,0.14125,0.566666667,0.2225,0.593333333,1,1
NS72,32,0.13375,0.566666667,1,1,1,1
NS72,33,0.595,0,0.73,0.206666667,1,1
NS72,33,0,0.073333333,0.8575,0.493333333,1,1
NS72,33,0,0.146666667,0.13375,0.506666667,1,1
NS72,33,0.24,0.566666667,0.27375,0.593333333,1,1
NS72,33,0.28,0.566666667,0.38875,0.6,1,1
NS72,33,0.39875,0.573333333,0.6275,0.606666667,1,1
NS72,33,0.13375,0.58,0.6725,0.606666667,1,1
NS72,33,0.69125,0.586666667,0.79625,0.613333333,1,1
NS72,33,0.93,0.953333333,0.94625,1,1,1
NS72,34,0.595,0,0.72625,0.186666667,1,1
NS72,34,0,0.073333333,0.85875,0.5,1,1
NS72,34,0.1375,0.566666667,1,1,1,1
NS72,35,0.59125,0,0.72875,0.2,1,1
NS72,35,0,0.073333333,0.86,0.506666667,1,1
NS72,35,0.23,0.566666667,0.42,0.6,1,1
NS72,35,0.435,0.573333333,0.68625,0.606666667,1,1
NS72,35,0.13375,0.58,1,1,1,1
NS72,35,0.93125,0.96,0.94625,1,1,1
NS72,36,0.005,0,0.02375,0.046666667,1,1
NS72,36,0.5875,0,0.735,0.206666667,1,1
NS72,36,0,0.073333333,0.86,0.506666667,1,1
NS72,36,0.6825,0.506666667,0.70625,0.533333333,1,1
NS72,36,0.13375,0.566666667,1,1,1,1
NS72,36,0.93125,0.96,0.9475,1,1,1
NS72,37,0.58625,0,0.7325,0.2,1,1
NS72,37,0,0.073333333,0.8575,0.506666667,1,1
NS72,37,0.67125,0.373333333,0.70625,0.4,1,1
NS72,37,0.23125,0.566666667,0.4275,0.6,1,1
NS72,37,0.43125,0.573333333,0.58625,0.606666667,1,1
NS72,37,0.135,0.58,0.67375,0.606666667,1,1
NS72,38,0.585,0,0.73375,0.2,1,1
NS72,38,0,0.073333333,0.425,0.506666667,1,1
NS72,38,0.23125,0.566666667,0.31625,0.593333333,1,1
NS72,38,0.4575,0.573333333,0.6075,0.606666667,1,1
NS72,38,0.13625,0.58,0.67375,0.606666667,1,1
NS72,38,0.7175,0.58,0.7575,0.613333333,1,1
NS72,38,0.765,0.586666667,0.79625,0.606666667,1,1
NS72,39,0.59,0,0.73375,0.213333333,1,1
NS72,39,0,0.073333333,0.3875,0.506666667,1,1
NS72,39,0.67875,0.506666667,0.70125,0.533333333,1,1
NS72,39,0.1825,0.566666667,0.2175,0.593333333,1,1
NS72,39,0.23,0.566666667,0.3175,0.6,1,1
NS72,39,0.39625,0.573333333,0.5875,0.606666667,1,1
NS72,39,0.13625,0.58,0.67625,0.606666667,1,1
NS72,40,0.59125,0,0.7225,0.186666667,1,1
NS72,40,0,0.066666667,0.85875,0.506666667,1,1
NS72,40,0.67625,0.373333333,0.7075,0.406666667,1,1
NS72,40,0.66875,0.506666667,0.70375,0.533333333,1,1
NS72,40,0.135,0.566666667,1,1,1,1
NS72,41,0.58875,0,0.735,0.206666667,1,1
NS72,41,0,0.073333333,0.85875,0.506666667,1,1
NS72,41,0.17625,0.566666667,0.21,0.593333333,1,1
NS72,41,0.21125,0.566666667,0.68375,0.606666667,1,1
NS72,41,0.13375,0.58,1,1,1,1
NS72,42,0.5875,0,0.73125,0.193333333,1,1
NS72,42,0,0.073333333,0.85875,0.5,1,1
NS72,42,0.14875,0.566666667,0.20625,0.593333333,1,1
NS72,42,0.21125,0.566666667,0.39375,0.6,1,1
NS72,42,0.1375,0.566666667,1,1,1,1
NS72,42,0.93125,0.96,0.94625,1,1,1
NS72,43,0.58875,0,0.72875,0.213333333,1,1
NS72,43,0,0.073333333,0.40875,0.506666667,1,1
NS72,43,0.255,0.566666667,0.3275,0.593333333,1,1
NS72,43,0.22875,0.573333333,0.2525,0.593333333,1,1
NS72,43,0.45,0.573333333,0.55625,0.6,1,1
NS72,43,0.5575,0.58,0.5875,0.606666667,1,1
NS72,43,0.13375,0.58,0.67125,0.606666667,1,1
NS72,43,0.71625,0.58,0.765,0.613333333,1,1
NS72,44,0.58375,0,0.735,0.206666667,1,1
NS72,44,0,0.073333333,0.85875,0.506666667,1,1
NS72,44,0.68125,0.373333333,0.71125,0.4,1,1
NS72,44,0.6675,0.506666667,0.695,0.533333333,1,1
NS72,44,0.2375,0.566666667,0.31875,0.6,1,1
NS72,44,0.355,0.573333333,0.5875,0.606666667,1,1
NS72,44,0.13375,0.58,0.675,0.606666667,1,1
NS72,45,0.00625,0,0.02625,0.053333333,1,1
NS72,45,0.5875,0,0.73125,0.206666667,1,1
NS72,45,0,0.073333333,0.85875,0.506666667,1,1
NS72,45,0.1325,0.566666667,1,1,1,1
NS72,46,0.5925,0,0.7325,0.193333333,1,1
NS72,46,0,0.073333333,0.36875,0.506666667,1,1
NS72,46,0.67,0.506666667,0.7025,0.533333333,1,1
NS72,46,0.245,0.573333333,0.33375,0.593333333,1,1
NS72,46,0.37625,0.573333333,0.40625,0.6,1,1
NS72,46,0.43625,0.573333333,0.5875,0.606666667,1,1
NS72,46,0.13375,0.58,0.67875,0.606666667,1,1
NS72,46,0.7125,0.586666667,0.75875,0.606666667,1,1
NS72,46,0.76375,0.586666667,0.795,0.613333333,1,1
NS72,47,0.59625,0,0.725,0.186666667,1,1
NS72,47,0,0.073333333,0.85875,0.506666667,1,1
NS72,47,0.14625,0.566666667,0.16625,0.593333333,1,1
NS72,47,0.135,0.566666667,1,1,1,1
NS72,47,0.9325,0.96,0.94625,1,1,1
NS72,48,0.595,0,0.71625,0.173333333,1,1
NS72,48,0,0.066666667,0.86,0.493333333,1,1
NS72,48,0,0.146666667,0.13,0.5,1,1
NS72,48,0.13625,0.56,1,1,1,1
NS72,48,0.92875,0.946666667,0.94625,1,1,1
NS72,49,0.58625,0,0.73375,0.186666667,1,1
NS72,49,0,0.073333333,0.86,0.506666667,1,1
NS72,49,0.19375,0.566666667,0.21625,0.593333333,1,1
NS72,49,0.23125,0.566666667,0.7,0.606666667,1,1
NS72,49,0.135,0.58,1,1,1,1
NS72,50,0.585,0,0.72625,0.2,1,1
NS72,50,0,0.073333333,0.8575,0.506666667,1,1
NS72,50,0.22875,0.566666667,0.39125,0.6,1,1
NS72,50,0.3925,0.573333333,0.5875,0.606666667,1,1
NS72,50,0.135,0.573333333,1,1,1,1
NS72,51,0.5875,0,0.73625,0.2,1,1
NS72,51,0,0.073333333,0.8575,0.506666667,1,1
NS72,51,0.6675,0.506666667,0.705,0.533333333,1,1
NS72,51,0.17375,0.566666667,0.21,0.593333333,1,1
NS72,51,0.23125,0.573333333,0.28,0.593333333,1,1
NS72,51,0.285,0.573333333,0.34875,0.593333333,1,1
NS72,51,0.355,0.573333333,0.67375,0.606666667,1,1
NS72,51,0.6975,0.586666667,0.7925,0.613333333,1,1
NS72,51,0.13625,0.586666667,1,1,1,1
NS72,51,0.92875,0.946666667,0.94625,1,1,1
NS72,52,0.5875,0,0.72875,0.2,1,1
NS72,52,0,0.073333333,0.85875,0.506666667,1,1
NS72,52,0.675,0.373333333,0.70625,0.4,1,1
NS72,52,0.66875,0.506666667,0.70375,0.533333333,1,1
NS72,52,0.16875,0.566666667,0.19125,0.593333333,1,1
NS72,52,0.13375,0.566666667,1,1,1,1
NS72,53,0.58625,0,0.73125,0.206666667,1,1
NS72,53,0,0.073333333,0.85875,0.506666667,1,1
NS72,53,0.67875,0.506666667,0.6975,0.533333333,1,1
NS72,53,0.1825,0.566666667,0.20875,0.593333333,1,1
NS72,53,0.2325,0.566666667,0.37125,0.6,1,1
NS72,53,0.37375,0.573333333,0.4325,0.6,1,1
NS72,53,0.43625,0.573333333,0.605,0.606666667,1,1
NS72,53,0.13375,0.58,0.685,0.606666667,1,1
NS72,54,0.59125,0,0.7275,0.2,1,1
NS72,54,0,0.073333333,0.8575,0.506666667,1,1
NS72,54,0.13625,0.566666667,1,1,1,1
NS72,54,0.9325,0.96,0.945,1,1,1
NS72,55,0.595,0,0.7225,0.193333333,1,1
NS72,55,0,0.066666667,0.3875,0.506666667,1,1
NS72,55,0.67625,0.506666667,0.695,0.533333333,1,1
NS72,55,0.23625,0.566666667,0.32625,0.593333333,1,1
NS72,55,0.4125,0.573333333,0.60625,0.606666667,1,1
NS72,55,0.13375,0.58,0.67375,0.606666667,1,1
NS72,55,0.6925,0.586666667,0.745,0.606666667,1,1
NS72,56,0.5875,0,0.7225,0.193333333,1,1
NS72,56,0,0.073333333,0.86,0.5,1,1
NS72,56,0.13375,0.56,1,1,1,1
NS72,56,0.93,0.953333333,0.94625,1,1,1
NS72,57,0.59,0,0.7325,0.226666667,1,1
NS72,57,0,0.073333333,0.85875,0.506666667,1,1
NS72,57,0.1475,0.566666667,0.21875,0.593333333,1,1
NS72,57,0.13375,0.566666667,1,1,1,1
NS72,58,0.59125,0,0.725,0.22,1,1
NS72,58,0,0.073333333,0.40625,0.5,1,1
NS72,58,0.2325,0.566666667,0.3275,0.593333333,1,1
NS72,58,0.40875,0.573333333,0.5875,0.606666667,1,1
NS72,58,0.13625,0.58,0.63375,0.606666667,1,1
NS72,58,0.63625,0.58,0.6725,0.606666667,1,1
NS72,58,0.70875,0.586666667,0.79375,0.613333333,1,1
NS72,59,0.6175,0,0.655,0.04,1,1
NS72,59,0.6725,0,0.7125,0.066666667,1,1
NS72,59,0,0.06,0.86125,0.493333333,1,1
NS72,59,0.0325,0.24,0.105,0.44,1,1
NS72,59,0.135,0.553333333,1,1,1,1
NS72,59,0.14375,0.626666667,0.39625,0.66,1,1
NS72,59,0.405,0.633333333,0.50875,0.66,1,1
NS72,59,0.51375,0.633333333,0.66,0.666666667,1,1
NS72,59,0.88875,0.846666667,0.92375,0.94,1,1
NS72,60,0.59875,0,0.72375,0.153333333,1,1
NS72,60,0,0.066666667,0.8625,0.493333333,1,1
NS72,60,0,0.153333333,0.12,0.48,1,1
NS72,60,0.135,0.56,1,1,1,1
NS72,60,0.91,0.9,0.94875,1,1,1
NS72,61,0.5875,0,0.7325,0.193333333,1,1
NS72,61,0,0.066666667,0.86,0.506666667,1,1
NS72,61,0.6675,0.506666667,0.7025,0.533333333,1,1
NS72,61,0.135,0.566666667,1,1,1,1
NS72,61,0.93125,0.96,0.94625,1,1,1
NS72,62,0.59375,0,0.7225,0.18,1,1
NS72,62,0,0.073333333,0.86,0.5,1,1
NS72,62,0.13625,0.56,1,1,1,1
NS72,62,0.93,0.953333333,0.9475,1,1,1
NS72,63,0.58625,0,0.73375,0.213333333,1,1
NS72,63,0,0.073333333,0.3725,0.506666667,1,1
NS72,63,0.675,0.38,0.6975,0.4,1,1
NS72,63,0.2475,0.566666667,0.3325,0.593333333,1,1
NS72,63,0.39,0.573333333,0.4175,0.6,1,1
NS72,63,0.42375,0.573333333,0.44375,0.6,1,1
NS72,63,0.455,0.573333333,0.615,0.606666667,1,1
NS72,63,0.13625,0.58,0.67375,0.606666667,1,1
NS72,63,0.68625,0.58,0.7975,0.613333333,1,1
NS72,64,0.59375,0,0.7275,0.2,1,1
NS72,64,0,0.073333333,0.36875,0.506666667,1,1
NS72,64,0.66875,0.506666667,0.6925,0.533333333,1,1
NS72,64,0.23125,0.566666667,0.3125,0.593333333,1,1
NS72,64,0.39375,0.573333333,0.42125,0.6,1,1
NS72,64,0.4275,0.573333333,0.5125,0.606666667,1,1
NS72,64,0.51375,0.58,0.6075,0.606666667,1,1
NS72,64,0.13375,0.58,0.66875,0.606666667,1,1
NS72,64,0.7125,0.58,0.79625,0.613333333,1,1
NS72,65,0.58875,0,0.73375,0.206666667,1,1
NS72,65,0,0.073333333,0.8575,0.506666667,1,1
NS72,65,0.66875,0.506666667,0.70625,0.533333333,1,1
NS72,65,0.2125,0.566666667,0.6075,0.606666667,1,1
NS72,65,0.13375,0.58,1,1,1,1
NS72,66,0.5875,0,0.7225,0.2,1,1
NS72,66,0,0.073333333,0.85875,0.506666667,1,1
NS72,66,0.13375,0.566666667,1,1,1,1
NS72,67,0.58875,0,0.72875,0.2,1,1
NS72,67,0,0.066666667,0.85875,0.506666667,1,1
NS72,67,0.225,0.566666667,0.375,0.6,1,1
NS72,67,0.39375,0.573333333,0.42375,0.6,1,1
NS72,67,0.435,0.573333333,0.67375,0.606666667,1,1
NS72,67,0.68,0.586666667,0.79375,0.613333333,1,1
NS72,67,0.13375,0.586666667,1,1,1,1
NS72,68,0.5875,0,0.7275,0.186666667,1,1
NS72,68,0,0.073333333,0.85875,0.506666667,1,1
NS72,68,0.17625,0.566666667,0.2025,0.593333333,1,1
NS72,68,0.22375,0.566666667,0.67125,0.606666667,1,1
NS72,68,0.13375,0.58,1,1,1,1
NS72,68,0.68,0.586666667,0.74,0.606666667,1,1
NS72,69,0.59625,0,0.725,0.186666667,1,1
NS72,69,0,0.066666667,0.85875,0.513333333,1,1
NS72,69,0.65625,0.506666667,0.7125,0.533333333,1,1
NS72,69,0.135,0.566666667,1,1,1,1
NS72,70,0.585,0,0.735,0.2,1,1
NS72,70,0,0.073333333,0.85875,0.506666667,1,1
NS72,70,0.67625,0.373333333,0.7025,0.4,1,1
NS72,70,0.67625,0.506666667,0.7025,0.533333333,1,1
NS72,70,0.2275,0.566666667,0.38625,0.6,1,1
NS72,70,0.3925,0.573333333,0.695,0.606666667,1,1
NS72,70,0.6975,0.586666667,0.78375,0.613333333,1,1
NS72,70,0.13375,0.586666667,1,1,1,1
NS72,71,0.58625,0,0.73375,0.206666667,1,1
NS72,71,0,0.073333333,0.8575,0.506666667,1,1
NS72,71,0.23125,0.566666667,0.37,0.6,1,1
NS72,71,0.37625,0.573333333,0.42375,0.6,1,1
NS72,71,0.43625,0.573333333,0.605,0.606666667,1,1
NS72,71,0.135,0.58,0.67,0.606666667,1,1
NS72,71,0.70875,0.586666667,0.76,0.613333333,1,1
NS72,72,0.5925,0,0.7325,0.186666667,1,1
NS72,72,0,0.073333333,0.85875,0.506666667,1,1
NS72,72,0.13625,0.566666667,1,1,1,1
NS72,73,0.5875,0,0.73375,0.213333333,1,1
NS72,73,0,0.066666667,0.86,0.506666667,1,1
NS72,73,0.13375,0.566666667,1,1,1,1
NS72,74,0.585,0,0.73125,0.193333333,1,1
NS72,74,0,0.073333333,0.85875,0.5,1,1
NS72,74,0.13625,0.566666667,1,1,1,1
NS72,75,0.59625,0,0.7225,0.18,1,1
NS72,75,0,0.066666667,0.63,0.493333333,1,1
NS72,75,0,0.146666667,0.12625,0.493333333,1,1
NS72,75,0.135,0.573333333,0.68375,0.606666667,1,1
NS72,75,0.93,0.946666667,0.945,1,1,1
NS72,76,0.5875,0,0.73125,0.2,1,1
NS72,76,0,0.073333333,0.85875,0.506666667,1,1
NS72,76,0.21125,0.566666667,0.69875,0.606666667,1,1
NS72,76,0.13625,0.58,1,1,1,1
NS72,77,0.58625,0,0.73125,0.206666667,1,1
NS72,77,0,0.073333333,0.86,0.506666667,1,1
NS72,77,0.13375,0.566666667,1,1,1,1
NS72,78,0.59125,0,0.73125,0.193333333,1,1
NS72,78,0,0.073333333,0.85875,0.506666667,1,1
NS72,78,0.135,0.506666667,0.6975,0.533333333,1,1
NS72,78,0.1875,0.566666667,0.21875,0.593333333,1,1
NS72,78,0.22625,0.566666667,0.60375,0.606666667,1,1
NS72,78,0.61375,0.58,0.675,0.606666667,1,1
NS72,79,0.59375,0,0.7275,0.186666667,1,1
NS72,79,0,0.066666667,0.85875,0.5,1,1
NS72,79,0.13875,0.56,1,1,1,1
NS72,79,0.16375,0.566666667,0.21,0.593333333,1,1
NS72,79,0.925,0.94,0.945,1,1,1
NS72,80,0.58625,0,0.72625,0.206666667,1,1
NS72,80,0,0.073333333,0.8575,0.5,1,1
NS72,80,0.2425,0.566666667,0.2725,0.593333333,1,1
NS72,80,0.43625,0.573333333,0.46625,0.6,1,1
NS72,80,0.47,0.573333333,0.55625,0.6,1,1
NS72,80,0.135,0.58,0.67125,0.606666667,1,1
NS72,80,0.7175,0.586666667,0.7625,0.606666667,1,1
NS72,81,0.59125,0,0.73,0.206666667,1,1
NS72,81,0,0.073333333,0.85875,0.506666667,1,1
NS72,81,0.135,0.506666667,0.6975,0.533333333,1,1
NS72,81,0.17375,0.566666667,0.69875,0.613333333,1,1
NS72,82,0.59,0,0.73125,0.206666667,1,1
NS72,82,0,0.073333333,0.86,0.5,1,1
NS72,82,0.13375,0.566666667,1,1,1,1
NS72,82,0.93,0.953333333,0.94625,1,1,1
NS72,83,0.595,0,0.725,0.193333333,1,1
NS72,83,0,0.073333333,0.85875,0.5,1,1
NS72,83,0.1675,0.566666667,0.21875,0.593333333,1,1
NS72,83,0.13875,0.566666667,1,1,1,1
NS72,83,0.92625,0.94,0.945,1,1,1
NS72,84,0.5875,0,0.7275,0.213333333,1,1
NS72,84,0,0.073333333,0.85625,0.5,1,1
NS72,84,0.2775,0.566666667,0.32125,0.593333333,1,1
NS72,84,0.23625,0.573333333,0.2725,0.593333333,1,1
NS72,84,0.465,0.573333333,0.58125,0.606666667,1,1
NS72,84,0.13625,0.58,0.68,0.606666667,1,1
NS72,84,0.70375,0.586666667,0.73875,0.606666667,1,1
NS72,85,0.59125,0,0.7325,0.2,1,1
NS72,85,0,0.073333333,0.85875,0.506666667,1,1
NS72,85,0.13625,0.506666667,0.7,0.533333333,1,1
NS72,85,0.23125,0.566666667,0.42625,0.6,1,1
NS72,85,0.4325,0.573333333,0.60625,0.606666667,1,1
NS72,85,0.62,0.58,0.6825,0.606666667,1,1
NS72,86,0.59125,0,0.72,0.213333333,1,1
NS72,86,0,0.066666667,0.86,0.506666667,1,1
NS72,86,0.675,0.373333333,0.70375,0.4,1,1
NS72,86,0.13375,0.56,1,1,1,1
NS72,87,0.5925,0,0.735,0.173333333,1,1
NS72,87,0,0.073333333,0.85875,0.506666667,1,1
NS72,87,0.67375,0.506666667,0.7025,0.533333333,1,1
NS72,87,0.235,0.566666667,0.38375,0.6,1,1
NS72,87,0.3975,0.573333333,0.6875,0.606666667,1,1
NS72,87,0.13375,0.586666667,1,1,1,1
NS72,88,0.5875,0,0.7275,0.186666667,1,1
NS72,88,0,0.073333333,0.85875,0.5,1,1
NS72,88,0.235,0.566666667,0.3475,0.593333333,1,1
NS72,88,0.37625,0.573333333,0.41875,0.6,1,1
NS72,88,0.43625,0.573333333,0.5825,0.606666667,1,1
NS72,88,0.13375,0.58,0.67375,0.606666667,1,1
NS72,88,0.73625,0.58,0.78875,0.613333333,1,1
NS72,88,0.9325,0.96,0.94625,1,1,1
NS72,89,0.59,0,0.725,0.193333333,1,1
NS72,89,0,0.073333333,0.85875,0.506666667,1,1
NS72,89,0.19125,0.566666667,0.21875,0.593333333,1,1
NS72,89,0.235,0.566666667,0.38625,0.6,1,1
NS72,89,0.39375,0.573333333,0.6075,0.606666667,1,1
NS72,89,0.13375,0.573333333,1,1,1,1
NS72,89,0.93375,0.96,0.94625,1,1,1
